data_source,study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,year,latitude,longitude,species_code,code_type
Bossert_et_al_2024,Bossert_et_al_2024,Breede,UPR_SS3_R3,6,10,1.56640294991043,0.62,2022,-34.389554,20.750209,Zostera capensis,Genus species
Bossert_et_al_2024,Bossert_et_al_2024,Breede,UPR_SS3_R3,10,15,0.864356490297091,0.51,2022,-34.389554,20.750209,Zostera capensis,Genus species
Bossert_et_al_2024,Bossert_et_al_2024,Breede,UPR_SS3_R4,0,3,0.843410850959835,1.28,2022,-34.389554,20.750209,Zostera capensis,Genus species
Bossert_et_al_2024,Bossert_et_al_2024,Breede,UPR_SS3_R4,3,6,1.09936595250613,0.33,2022,-34.389554,20.750209,Zostera capensis,Genus species
Bossert_et_al_2024,Bossert_et_al_2024,Breede,UPR_SS3_R4,6,10,1.48017916794097,0.35,2022,-34.389554,20.750209,Zostera capensis,Genus species
Bossert_et_al_2024,Bossert_et_al_2024,Breede,UPR_SS3_R4,10,15,0.866067724245215,0.64,2022,-34.389554,20.750209,Zostera capensis,Genus species
Bossert_et_al_2024,Bossert_et_al_2024,Breede,UPR_SS3_R5,0,3,1.09943385861518,1.18,2022,-34.389554,20.750209,Zostera capensis,Genus species
Bossert_et_al_2024,Bossert_et_al_2024,Breede,UPR_SS3_R5,3,6,1.27256048364464,0.5,2022,-34.389554,20.750209,Zostera capensis,Genus species
Bossert_et_al_2024,Bossert_et_al_2024,Breede,UPR_SS3_R5,6,10,1.22844697755138,6.89,2022,-34.389554,20.750209,Zostera capensis,Genus species
Bossert_et_al_2024,Bossert_et_al_2024,Breede,UPR_SS3_R5,10,15,1.32288570106348,0.52,2022,-34.389554,20.750209,Zostera capensis,Genus species
Machite_et_al,Bekker_2015,Knysna,Knysna-Zostera capensis-Submerged-surface sample-1,0,5,NA,1.573514411,2015,-34.0827,23.06145,Zostera capensis,Genus species
Machite_et_al,Bekker_2015,Knysna,Knysna-Zostera capensis-Submerged-surface sample-2,0,5,NA,2.06884439,2015,-34.0827,23.06145,Zostera capensis,Genus species
Machite_et_al,Bekker_2015,Knysna,Knysna-Zostera capensis-Submerged-surface sample-3,0,5,NA,2.365637683,2015,-34.0827,23.06145,Zostera capensis,Genus species
Machite_et_al,Bekker_2015,Knysna,Knysna-Zostera capensis-Submerged-surface sample-4,0,5,NA,2.433742675,2015,-34.0827,23.06145,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 1,5,15,NA,0.924843415,2005,-34.142967,24.5,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 1,0,5,NA,2.965329429,2005,-34.142967,24.5,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 1,100,120,NA,0.528373075,2005,-34.142967,24.5,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 2 Zone a-core 1,5,15,NA,1.566045504,2005,-34.142967,24.5,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 2 Zone a-core 1,0,5,NA,4.601244492,2005,-34.142967,24.5,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 2 Zone a-core 1,100,120,NA,0.766574415,2005,-34.142967,24.5,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 1 Zone a-core 1,5,15,NA,2.380801445,2005,-34.142967,24.5,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 1 Zone a-core 1,0,5,NA,2.702267643,2005,-34.142967,24.5,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 1 Zone a-core 1,100,120,NA,NA,2005,-34.142967,24.5,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 2 Zone a-core 1,5,15,NA,1.73587369,2005,-34.142967,24.842728,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 2 Zone a-core 1,0,5,NA,5.042096509,2005,-34.142967,24.842728,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 2 Zone a-core 1,100,120,NA,0.590095656,2005,-34.142967,24.842728,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 2,5,15,NA,8.57,2005,-34.142967,24.842728,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 2,0,5,NA,17.46,2005,-34.142967,24.842728,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 2,100,120,NA,7.87,2005,-34.142967,24.842728,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 2 Zone a-core 2,5,15,NA,10.97,2005,-34.142967,24.842728,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 2 Zone a-core 2,0,5,NA,24.18,2005,-34.142967,24.842728,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 2 Zone a-core 2,100,120,NA,10.72,2005,-34.142967,24.842728,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 1 Zone a-core 2,5,15,NA,NA,2005,-34.142967,24.842728,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 1 Zone a-core 2,0,5,NA,18.02522491,2005,-34.142967,24.842728,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 1 Zone a-core 2,100,120,NA,NA,2005,-34.142967,24.842728,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 2 Zone a-core 2,5,15,NA,NA,2005,-34.142967,24.842728,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 2 Zone a-core 2,0,5,NA,17.79257161,2005,-34.142967,24.842728,Zostera capensis,Genus species
Machite_et_al,Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 2 Zone a-core 2,100,120,NA,NA,2005,-34.142967,24.842728,Zostera capensis,Genus species
Machite_et_al,Brown_and_Rajkaran_2020,Kobonqaba,Kobonqaba-Zostera capensis-core 1,0,3,NA,18.14390424,2016,-32.607836,28.490359,Zostera capensis,Genus species
Machite_et_al,Brown_and_Rajkaran_2020,Kobonqaba,Kobonqaba-Zostera capensis-core 1,12,15,NA,14.06156262,2016,-32.607836,28.490359,Zostera capensis,Genus species
Machite_et_al,Brown_and_Rajkaran_2020,Kobonqaba,Kobonqaba-Zostera capensis-core 1,15,18,NA,9.240800395,2016,-32.607836,28.490359,Zostera capensis,Genus species
Machite_et_al,Brown_and_Rajkaran_2020,Kobonqaba,Kobonqaba-Zostera capensis-core 1,18,21,NA,11.5159213,2016,-32.607836,28.490359,Zostera capensis,Genus species
Machite_et_al,Brown_and_Rajkaran_2020,Kobonqaba,Kobonqaba-Zostera capensis-core 1,3,6,NA,16.15107197,2016,-32.607836,28.490359,Zostera capensis,Genus species
Machite_et_al,Brown_and_Rajkaran_2020,Kobonqaba,Kobonqaba-Zostera capensis-core 1,6,9,NA,13.17826261,2016,-32.607836,28.490359,Zostera capensis,Genus species
Machite_et_al,Brown_and_Rajkaran_2020,Kobonqaba,Kobonqaba-Zostera capensis-core 1,9,12,NA,17.90936676,2016,-32.607836,28.490359,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Ashmead-core-1,0,10,NA,2.704022569,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Ashmead-core-1,10,21,NA,2.453002877,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Ashmead-core-1,21,25,NA,2.363008428,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Ashmead-core-1,25,35,NA,2.420510788,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Ashmead-core-1,35,42,NA,2.228908233,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Ashmead-core-1,42,49,NA,2.087462421,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Ashmead-core-1,49,50,NA,NA,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Ashmead-core-1,50,56,NA,2.442215371,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Ashmead-core-1,56,63,NA,NA,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Ashmead-core-1,63,70,NA,NA,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Ashmead-core-1,70,80,NA,NA,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Ashmead-core-1,80,90,NA,NA,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Ashmead-core-1,90,100,NA,NA,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Ashmead-core-1,100,110,NA,NA,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Lower-core-1,0,10,NA,2.621719664,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Lower-core-1,10,21,NA,2.26985144,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Lower-core-1,21,25,NA,1.882772707,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Lower-core-1,25,35,NA,2.100105821,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Lower-core-1,35,42,NA,2.32661205,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Lower-core-1,42,49,NA,2.535660523,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Lower-core-1,49,50,NA,NA,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Lower-core-1,50,56,NA,2.257100516,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Lower-core-1,56,63,NA,NA,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Lower-core-1,63,70,NA,NA,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Lower-core-1,70,80,NA,NA,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Lower-core-1,80,90,NA,NA,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Lower-core-1,90,100,NA,NA,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Lower-core-1,100,110,NA,NA,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Middle-core-1,0,10,NA,3.017043299,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Middle-core-1,10,21,NA,2.873034869,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Middle-core-1,21,25,NA,2.743251533,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Middle-core-1,25,35,NA,2.928586636,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Middle-core-1,35,42,NA,1.825042736,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Middle-core-1,42,49,NA,1.843248189,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Middle-core-1,49,50,NA,2.202703472,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Middle-core-1,50,56,NA,2.252471871,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Middle-core-1,56,63,NA,1.889181983,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Middle-core-1,63,70,NA,2.116372274,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Middle-core-1,70,80,NA,2.193024523,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Middle-core-1,80,90,NA,2.646734425,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Middle-core-1,90,100,NA,2.921540039,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Middle-core-1,100,110,NA,2.169610139,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Upper-core-1,0,10,NA,2.598742183,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Upper-core-1,10,21,NA,3.117585725,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Upper-core-1,21,25,NA,2.625520431,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Upper-core-1,25,35,NA,2.775931186,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Upper-core-1,35,42,NA,2.764102963,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Upper-core-1,42,49,NA,3.169509972,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Upper-core-1,49,50,NA,2.601074951,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Upper-core-1,50,56,NA,2.761553529,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Upper-core-1,56,63,NA,3.739292681,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Upper-core-1,63,70,NA,3.505215871,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Upper-core-1,70,80,NA,3.656472385,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Upper-core-1,80,90,NA,3.529334831,2017,-34.082706,23.061453,Zostera capensis,Genus species
Machite_et_al,Els_2017,Knysna,Knysna-Upper-core-1,90,100,NA,3.561916681,2017,-34.082706,23.061453,Zostera capensis,Genus species
